pl_name,st_rad,pl_rade,pl_orbsmax
"Kepler-172 b",1.054000,2.59000000,0.0397000000
"Kepler-467 b",1.357000,2.28000000,0.1686000000
"Kepler-189 c",0.755000,2.81000000,0.1361000000
"Kepler-1181 b",1.319000,1.57000000,0.0621000000
"Kepler-303 b",0.510000,0.99000000,0.0245200000
"Kepler-928 b",0.779000,1.80000000,0.0444000000
"Kepler-1366 b",0.540000,1.28000000,0.0269000000
"Kepler-30 d",0.940000,9.37000000,0.5300000000
"Kepler-868 b",0.908000,2.04000000,0.0575000000
"Kepler-662 b",0.527000,1.54000000,0.1236000000
"TOI-1728 b",0.624300,5.05000000,0.0391000000
"Kepler-304 b",0.892000,3.80000000,0.0407000000
"Kepler-1999 b",0.627000,4282.98000000,0.0712000000
"Kepler-865 b",0.885000,2.35000000,0.1057000000
"K2-147 b",0.578000,1.47286006,0.0157500000
"TOI-251 b",0.881000,2.74000000,0.0574100000
"Kepler-152 b",0.724000,2.79000000,0.1240000000
"Kepler-109 b",1.430000,2.64000000,0.0690000000
"Kepler-32 d",0.500000,2.29000000,0.1265000000
"Kepler-296 f",0.370000,1.23000000,0.2253000000
"Kepler-96 b",1.017000,2.65000000,0.1250000000
"K2-114 b",0.828000,10.55887800,0.0930900000
"Kepler-365 b",1.030000,1.83000000,0.0961000000
"TOI-1268 b",0.920000,9.10000000,0.0711000000
"Kepler-147 c",1.518000,3.17400000,0.2125500000
"Kepler-519 b",0.814000,2.11000000,0.1599000000
"Kepler-1332 b",0.840000,1.27000000,0.0990000000
"Kepler-760 c",1.119000,2.01000000,0.0347000000
"Kepler-1200 b",0.658000,0.98000000,0.0188000000
"Kepler-1784 b",0.974000,3.20000000,0.1072000000
"K2-11 b",5.150000,7.55000000,0.2257000000
"Kepler-556 b",0.937000,2.13000000,0.1019000000
"Kepler-1311 d",1.687000,9.84900000,0.6843400000
"Kepler-6 b",1.261000,13.10100000,0.0440800000
"Kepler-248 b",0.831000,3.02000000,0.0660000000
"Kepler-1613 b",1.269000,2.34000000,0.0264000000
"K2-222 b",1.115000,2.35000000,0.1206000000
"Kepler-395 b",0.400000,0.78000000,0.0537000000
"Kepler-223 d",1.003000,3.77000000,0.1139000000
"Kepler-609 b",0.898000,2.60000000,0.0682000000
"K2-88 b",0.459539,2.30000000,0.0420000000
"Kepler-546 b",1.160000,6.60000000,0.0490000000
"Kepler-1834 b",0.719000,1.28800000,0.0491100000
"Kepler-55 d",0.619000,1.59000000,0.0290000000
"WASP-22 b",1.255000,13.43959100,0.0489000000
"Kepler-520 b",1.030000,1.57000000,0.1487000000
"Kepler-990 b",1.207000,2.85000000,0.0883000000
"Kepler-1094 b",0.990000,2.80000000,0.3680000000
"Kepler-395 c",0.400000,1.25000000,0.1561000000
"Kepler-1104 b",1.195000,1.07000000,0.0614000000
"Kepler-1931 b",1.402000,1.96000000,0.2322000000
"Kepler-693 b",0.833000,11.01000000,0.1121000000
"Kepler-1365 b",0.921000,0.79000000,0.0768000000
"Kepler-511 c",1.698000,3.68000000,0.1717700000
"Kepler-1668 b",0.951000,4.30000000,0.1240000000
"Kepler-262 b",0.876000,1.49000000,0.1075000000
"Kepler-897 b",0.847000,1.95000000,0.0770000000
"HD 63454 b",1.050000,12.31000000,0.0368000000
"Kepler-612 b",0.811000,2.42000000,0.0451000000
"Kepler-1814 b",0.823000,2.62000000,0.0371000000
"Kepler-1457 b",1.237000,2.46300000,0.2639100000
"Kepler-1013 b",1.643000,4.70000000,0.1370000000
"KOI-1599.01",0.920000,1.90000000,0.1430000000
"Kepler-1586 b",2.106000,1.95000000,0.1300000000
"HD 21520 b",1.044000,2.69700000,0.1726000000
"Kepler-515 b",1.000000,1.43000000,0.1440000000
"KELT-6 b",1.580000,13.37200000,0.0793900000
"Kepler-756 b",0.827000,1.19000000,0.0217000000
"Kepler-818 b",0.880000,4.60000000,0.0910000000
"Kepler-107 e",1.411000,3.07000000,0.1227000000
"Kepler-1455 b",0.541000,1.97000000,0.2153000000
"Kepler-1129 c",0.929000,2.49100000,0.3536700000
"Kepler-166 b",0.742000,2.27000000,0.0720000000
"WASP-11 b",0.790000,11.26500000,0.0435000000
"Kepler-439 b",0.782000,2.33000000,0.5886000000
"HATS-58 A b",1.433000,12.27385500,0.0579800000
"Kepler-296 d",0.370000,1.45000000,0.1038600000
"Kepler-30 c",0.950000,12.30000000,0.3000000000
"Kepler-77 b",0.976000,10.43000000,0.0472000000
"EPIC 220674823 c",0.988000,2.83600000,0.1083000000
"K2-3 b",0.546000,2.07800000,0.0747000000
"Kepler-1272 b",1.107000,2.41000000,0.2704000000
"K2-244 b",0.920000,1.75000000,0.1418000000
"TOI-4495 c",1.309000,4.03000000,0.0632300000
"Kepler-1051 b",1.330000,2.50000000,0.1880000000
"Kepler-761 b",1.007000,2.24000000,0.0904000000
"Kepler-1395 b",1.990000,1.23000000,0.0530000000
"Kepler-1690 b",0.980000,3.30000000,0.7210000000
"Kepler-1514 b",2.274000,22.02000000,0.7308000000
"Kepler-1656 b",0.979000,4.47000000,0.1986000000
"Kepler-1190 b",0.747000,1.25000000,0.0845000000
"Kepler-829 b",0.840000,1.87000000,0.0700000000
"K2-57 b",0.621000,2.10000000,0.0746000000
"Kepler-1807 b",1.496000,2.14000000,0.0988000000
"Kepler-457 d",1.242000,2.71000000,0.0996000000
"Kepler-524 c",1.251000,1.03000000,0.0302000000
"Kepler-327 d",0.492000,1.70000000,0.0901000000
"Kepler-223 e",1.574000,48.78500000,0.1448100000
"Kepler-1630 b",0.756000,2.62000000,1.1218000000
"Kepler-291 c",0.986000,1.93000000,0.0644000000
"Kepler-1709 b",1.064000,2.82100000,0.3270400000
"Kepler-1361 b",0.768000,0.83800000,0.0430400000
"Kepler-984 b",1.330000,3.14000000,0.2320000000
"Kepler-319 b",0.880000,1.76000000,0.0500000000
"Kepler-912 b",0.806000,2.00000000,0.0339000000
"Kepler-178 b",1.050000,2.90000000,0.0850000000
"KOI-1257 b",1.130000,10.54000000,0.3820000000
"Kepler-1369 b",1.070000,2.90000000,0.1710000000
"Kepler-605 b",0.860000,1.39900000,0.0424400000
"TrES-2 b",1.003000,13.71981600,0.0355800000
"TrES-2 b",1.016130,14.25800000,0.0355600000
"TrES-2 b",0.964000,13.37233700,0.0356700000
"Qatar-1 b",0.782000,12.73342400,0.0229800000
"Qatar-1 b",0.800000,13.22662000,0.0234300000
"KOI-1257 b",0.858000,7.62000000,0.3529000000
"NGTS-17 b",1.337000,13.89913607,0.0391000000
"Kepler-1295 b",0.836000,1.50000000,0.0465000000
"Kepler-182 b",1.146000,2.58000000,0.0960000000
"Kepler-60 d",1.448000,1.76000000,0.1055000000
"Kepler-349 b",0.966000,2.00200000,0.0658700000
"Kepler-248 c",0.837000,4.14000000,0.1229000000
"KIC 9663113 b",1.006000,3.78000000,1.3337000000
"Kepler-348 b",1.186000,1.33000000,0.0766000000
"Kepler-607 c",0.888000,2.98000000,0.2122000000
"K2-138 b",0.863000,1.51000000,0.0338500000
"Kepler-105 c",1.350000,1.91000000,0.0770000000
"Kepler-1533 b",1.035000,2.36000000,0.9191000000
"Kepler-752 b",0.850000,2.60000000,0.1350000000
"Kepler-431 b",1.682000,0.97000000,0.0725000000
"Kepler-391 b",2.410000,2.16000000,0.0780000000
"Kepler-443 b",0.706000,2.33000000,0.4950000000
"Kepler-1373 b",1.033000,0.87000000,0.0239000000
"Kepler-60 d",1.448000,1.76000000,0.1055000000
"Kepler-440 b",0.477000,1.47000000,0.3340000000
"Kepler-798 b",1.156000,2.10000000,0.1180000000
"TOI-654.01",0.430000,2.37126000,0.0210201460
"WASP-133 b",1.440000,13.56289000,0.0345000000
"Kepler-181 b",0.784000,1.37100000,0.0391200000
"Kepler-188 b",1.120000,1.84000000,0.0320000000
"Kepler-36 c",1.626000,3.94000000,0.1284000000
"TOI-5292 A b",0.611000,12.64373023,0.0279000000
"Kepler-1165 b",1.076000,1.47000000,0.0914000000
"Kepler-128 c",1.550000,1.13000000,0.1670000000
"Kepler-1022 b",0.586000,2.02000000,0.0805000000
"Kepler-57 b",0.791000,2.91000000,0.0600000000
"Kepler-1005 b",1.099000,1.52000000,0.0663000000
"K2-131 b",0.759500,1.69000000,0.0093600000
"Kepler-650 b",1.574000,3.49000000,0.0415000000
"Kepler-132 c",1.030000,1.28000000,0.0670000000
"Kepler-20 b",0.925000,2.11000000,0.0448000000
"Kepler-58 b",1.083000,3.10000000,0.0927000000
"Kepler-1491 b",0.917000,1.39000000,0.1278000000
"Kepler-417 b",0.806000,2.34000000,0.1006000000
"Kepler-240 c",0.766000,2.30000000,0.0732000000
"Kepler-1335 b",0.817000,1.61000000,0.0615000000
"Kepler-1322 c",0.850000,2.00000000,0.0670000000
"Kepler-58 b",1.083000,3.10000000,0.0927000000
"Kepler-1254 b",0.756000,1.54000000,0.0840000000
"TOI-1710 b",0.957400,5.20315158,0.1660000000
"TOI-1710 b",0.968000,5.25800000,0.1630000000
"TOI-3664 b",1.110000,13.69737442,0.0431000000
"TOI-4034 b",1.830000,17.71018951,0.0328900000
"TOI-6564 b",1.700000,16.39873876,0.0542000000
"Kepler-33 c",1.820000,3.20000000,0.1189000000
"K2-24 c",1.210000,7.82000000,0.2470000000
"Kepler-419 b",1.423000,30.64000000,0.3608000000
"HAT-P-35 b",1.435000,14.93038800,0.0497800000
"Kepler-1530 b",0.797000,1.47500000,0.0355300000
"Kepler-1842 b",1.131000,2.66000000,0.1160000000
"Kepler-1389 b",0.754000,1.77000000,0.3825000000
"Kepler-218 b",1.052000,1.72000000,0.0459000000
"Kepler-130 d",1.138000,1.37900000,0.3764600000
"Kepler-574 b",0.855000,2.25000000,0.0723000000
"Kepler-374 c",0.970000,1.19000000,0.0440000000
"Kepler-377 b",1.010000,1.16000000,0.1090000000
"Kepler-335 c",1.812000,2.65000000,0.3473000000
"Kepler-999 b",1.556000,2.12200000,0.0691800000
"Kepler-1178 b",0.525000,0.73000000,0.1596000000
"K2-136 b",0.677000,1.01400000,0.0707000000
"K2-136 c",0.677000,3.00000000,0.1185000000
"K2-136 d",0.677000,1.56500000,0.1538000000
"Kepler-385 d",1.153000,2.46000000,0.2967000000
"Kepler-363 c",1.910000,2.36000000,0.0770000000
"Kepler-323 c",1.378000,1.93000000,0.0474000000
"Kepler-802 b",0.872000,3.46000000,0.2272000000
"Kepler-174 d",0.610000,2.22000000,0.6520000000
"Kepler-1145 b",0.800000,1.60000000,0.0450000000
"Kepler-384 b",1.104000,1.30000000,0.1505000000
"Kepler-671 b",0.831000,2.33000000,0.0500000000
"Kepler-55 e",0.619000,1.55000000,0.0480000000
"Kepler-579 b",0.836000,1.70000000,0.0854000000
"Kepler-1748 b",0.910000,3.30000000,0.0640000000
"Kepler-1716 b",0.688000,2.30000000,0.1855000000
"Kepler-930 b",1.361000,2.10600000,0.3459300000
"Kepler-1041 b",0.970000,2.39000000,0.1700000000
"Kepler-775 b",0.834000,1.19200000,0.0183400000
"Kepler-424 b",1.038000,10.01900000,0.0439800000
"Kepler-314 b",0.909000,0.81000000,0.0360000000
"Kepler-246 c",0.833000,1.55000000,0.0907000000
"Kepler-1399 b",0.981000,1.31000000,0.0276000000
"Kepler-176 d",0.787000,2.60200000,0.1623300000
"TOI-5799 b",0.343000,1.85800000,0.0349010000
"Kepler-276 d",1.026000,2.58000000,0.2694000000
"Kepler-1407 b",1.122000,2.16000000,0.1494000000
"CoRoT-26 b",1.790000,14.12334000,0.0525000000
"Kepler-1489 b",0.850000,1.67000000,0.3579000000
"Kepler-209 c",1.000000,4.03000000,0.2300000000
"Kepler-1597 b",1.173000,0.91000000,0.0427000000
"Kepler-370 c",0.874000,1.91000000,0.1381000000
"Kepler-147 b",1.420000,1.33000000,0.1098000000
"Kepler-290 c",0.759000,3.44000000,0.2043000000
"Kepler-31 d",1.220000,3.90000000,0.4000000000
"Kepler-109 c",1.387000,2.65000000,0.1546000000
"Kepler-1505 b",1.062000,1.13000000,0.1908000000
"WTS-2 b",0.752000,15.27786700,0.0185500000
"Kepler-431 c",1.082000,0.72000000,0.0850000000
"K2-189 b",0.870000,1.52000000,0.0361000000
"Kepler-562 b",0.877000,5.12000000,0.1333000000
"K2-237 b",1.261000,16.19697711,0.0355800000
"Kepler-520 c",1.031000,1.18000000,0.0594000000
"HAT-P-44 b",0.949000,13.92200000,0.0507000000
"Kepler-394 d",1.154000,1.50000000,0.0647000000
"Kepler-1685 b",0.923000,3.07000000,0.1485000000
"Kepler-355 b",1.173000,1.69600000,0.0948200000
"KOI-1783.02",0.957000,4.40000000,0.8539000000
"Kepler-268 b",1.130000,2.90000000,0.1790000000
"Kepler-658 b",0.538000,1.48000000,0.0190000000
"Kepler-1881 b",0.874000,2.73000000,0.5368000000
"Kepler-1302 b",0.830000,1.40000000,0.0770000000
"TOI-238 b",0.750000,1.61200000,0.0212000000
"Kepler-150 e",0.940000,2.60000000,0.1910000000
"CoRoT-6 b",1.043000,13.28266500,0.0855000000
"Kepler-666 b",0.969000,2.21000000,0.0542000000
"Kepler-596 b",1.168000,2.99000000,0.1560000000
"K2-75 b",1.560000,2.67000000,0.0810000000
"Kepler-911 b",1.954000,2.53000000,0.1586000000
"K2-184 b",0.750000,1.47000000,0.1685000000
"Kepler-132 b",1.045000,1.04000000,0.0641000000
"Kepler-1854 b",0.647000,1.28000000,0.2037000000
"Kepler-1569 b",1.087000,1.25000000,0.0640000000
"Kepler-787 b",0.720000,1.47000000,0.0170000000
"Kepler-301 b",0.881000,1.33000000,0.0355000000
"Kepler-114 b",0.540000,1.18000000,0.0484000000
"Kepler-41 b",1.290000,14.46000000,0.0310100000
"Kepler-168 c",1.223000,2.94000000,0.1133000000
"Kepler-419 b",1.819000,39.50500000,0.3734800000
"Kepler-1267 b",1.071000,2.88000000,0.1057000000
"Kepler-1353 b",0.664000,2.06000000,0.1460000000
"Kepler-49 b",0.510000,2.23000000,0.0595000000
"TOI-663 d",0.512000,1.92000000,0.0576000000
"Kepler-784 b",1.791000,2.24000000,0.1997000000
"Kepler-1831 b",1.012000,2.32000000,0.0655000000
"Kepler-1019 b",0.573000,1.30000000,0.0210000000
"Kepler-24 b",1.120000,2.80000000,0.0800000000
"Kepler-1361 b",0.917000,0.89000000,0.0431000000
"Kepler-1530 b",1.303000,2.41000000,0.0371000000
"Kepler-668 b",0.787000,2.52000000,0.0768000000
"Kepler-903 c",1.080000,2.75000000,0.3020000000
"Kepler-143 c",1.037000,2.36000000,0.1759000000
"Kepler-212 c",1.141000,2.06000000,0.2053000000
"Kepler-1866 b",1.024000,1.68000000,0.1047000000
"TOI-1117 b",1.050000,2.46000000,0.0330000000
"Kepler-989 b",0.910000,2.56000000,0.0734000000
"Kepler-1941 b",1.142000,1.99000000,0.2054000000
"Kepler-739 b",0.904000,3.37000000,0.1054000000
"TOI-3486 b",0.788000,10.57006880,0.0313800000
"Kepler-1807 b",1.496000,2.14000000,0.0988000000
"K2-216 b",0.720000,1.75000000,0.0280000000
"Kepler-107 b",1.411000,1.55000000,0.0441000000
"Kepler-83 b",0.520000,2.34000000,0.0729500000
"Kepler-265 d",0.983000,2.20000000,0.2444000000
"Kepler-952 b",1.015000,7.70000000,0.5183000000
"Kepler-80 c",0.567000,2.16000000,0.0735000000
"Kepler-581 b",1.027000,2.67000000,0.2259000000
"Kepler-327 d",0.492000,1.73000000,0.0900000000
"Kepler-1215 b",0.937000,1.22000000,0.0528000000
"Kepler-1693 b",0.840000,1.10000000,0.1010000000
"Kepler-343 b",1.047000,1.79000000,0.0853000000
"Kepler-1809 b",0.738000,1.17000000,0.0437000000
"Kepler-191 c",0.787000,2.11000000,0.1276000000
"Kepler-1580 b",1.201000,1.19000000,0.2875000000
"Kepler-1424 b",0.785000,0.90000000,0.1781000000
"Kepler-133 b",1.498000,1.87000000,0.0791000000
"K2-50 b",0.546000,1.59000000,0.0705000000
"Kepler-150 d",0.939000,2.79000000,0.1040000000
"Kepler-1466 b",0.970000,1.44800000,0.1798100000
"Kepler-1600 b",0.834000,2.96000000,0.9712000000
"Kepler-1792 b",1.120000,3.50000000,0.0510000000
"Kepler-226 d",0.910000,1.30000000,0.0743000000
"Kepler-947 b",0.905000,2.40000000,0.1773000000
"Kepler-1623 b",0.962000,1.30000000,0.0533000000
"Kepler-1477 b",0.803000,1.26000000,0.0911000000
"Kepler-798 b",1.156000,2.10000000,0.1180000000
"Kepler-1125 b",0.819000,1.58000000,0.1283000000
"Kepler-1311 b",1.674000,1.50000000,0.0989000000
"HAT-P-24 b",1.317000,13.92157800,0.0465100000
"Kepler-1271 b",1.147000,1.33100000,0.0423300000
"Kepler-1036 b",0.856000,2.86000000,0.4772600000
"Kepler-299 b",0.916000,1.22000000,0.0402000000
"Kepler-1071 b",0.882000,2.63200000,0.0629000000
"Kepler-1257 b",0.899000,1.55000000,0.0376000000
"Kepler-387 c",1.003000,1.00000000,0.0953000000
"Kepler-33 f",1.820000,4.46000000,0.2535000000
"K2-180 b",0.720000,2.31000000,0.0753000000
"Kepler-203 b",1.029000,2.51700000,0.0430200000
"Kepler-215 d",1.008000,2.45000000,0.1798000000
"Kepler-1915 b",1.056000,3.15000000,0.1143000000
"TOI-2193 A b",1.248000,19.83989584,0.0331900000
"Kepler-858 b",0.982000,5.26000000,0.3420000000
"Kepler-1896 b",0.820000,2.20000000,0.2510000000
"Kepler-1486 b",1.066000,2.26000000,0.2898000000
"Kepler-319 d",0.903000,2.29000000,0.1910000000
"Kepler-117 b",1.183000,6.04000000,0.1473000000
"Kepler-601 b",0.725000,1.77000000,0.0547000000
"Kepler-351 c",0.854000,3.19000000,0.2870000000
"Kepler-206 b",1.060000,1.11000000,0.0765000000
"Kepler-269 c",0.890000,1.70000000,0.0800000000
"Kepler-1440 b",1.292000,1.62000000,0.2274000000
"Kepler-20 e",0.925000,0.84000000,0.0626000000
"Kepler-268 c",1.131000,2.52000000,0.3835000000
"Kepler-132 c",1.408000,2.27000000,0.0681000000
"Kepler-674 b",0.547000,1.61000000,0.0280000000
"Kepler-269 b",0.921000,2.45000000,0.0601000000
"Kepler-106 e",1.046000,2.62100000,0.2400600000
"Kepler-1154 b",1.022000,1.67000000,0.0604000000
"Kepler-913 c",1.797000,3.70000000,0.0699000000
"Kepler-832 b",0.920000,2.25000000,0.0730000000
"Kepler-1421 b",1.151000,0.71000000,0.0749000000
"Kepler-1486 b",1.066000,2.26000000,0.2898000000
"Kepler-196 b",1.501000,3.68000000,0.1441000000
"Kepler-1179 b",0.829000,1.34000000,0.0346000000
"Kepler-1634 b",1.354000,4.27000000,1.0525000000
"CoRoT-28 b",1.780000,10.70459500,0.0603000000
"K2-187 e",0.920000,2.38000000,0.1106000000
"K2-275 c",0.690000,2.21000000,0.0881000000
"Kepler-122 c",0.949000,4.66000000,0.1063000000
"Kepler-1387 b",0.797000,0.87000000,0.0310000000
"Kepler-112 c",0.957000,2.80000000,0.1675000000
"Kepler-323 b",1.081000,1.57000000,0.0276000000
"Kepler-341 e",1.024000,1.99000000,0.2420000000
"Kepler-32 b",0.498000,1.94000000,0.0510000000
"Kepler-1376 b",0.955000,1.08000000,0.0598000000
"Kepler-624 b",1.191000,2.45000000,0.1172000000
"HIP 65 A b",0.724200,22.75427000,0.0178200000
"Kepler-275 b",1.383000,2.34000000,0.0980000000
"Kepler-308 c",0.914000,2.14000000,0.1211000000
"Kepler-1789 b",0.880000,3.60000000,0.3530000000
"Kepler-43 b",1.358000,12.14000000,0.0438000000
"Kepler-210 b",0.569000,2.56000000,0.0300000000
"Kepler-799 b",1.012000,7.54000000,0.5307000000
"Kepler-977 b",0.869000,2.76000000,0.1620000000
"XO-5 b",1.065000,12.20660100,0.0494000000
"Kepler-291 c",1.184000,2.32000000,0.0629700000
"Kepler-20 b",0.916400,1.77300000,0.0456500000
"Kepler-1057 b",0.895000,2.75000000,0.1138000000
"Kepler-490 b",1.171000,12.13000000,0.0464000000
"Kepler-224 c",0.676000,3.12000000,0.0580000000
"Kepler-297 c",1.040000,7.54000000,0.3532000000
"Kepler-342 b",1.120000,2.06000000,0.1270000000
"Kepler-1350 c",0.444000,1.40000000,0.0222000000
"Kepler-444 f",0.593000,0.51000000,0.0761000000
"Kepler-1724 b",0.943000,2.45000000,0.0683000000
"Kepler-1530 b",1.303000,2.41000000,0.0371000000
"Kepler-201 b",1.240000,2.77000000,0.1800000000
"Kepler-1805 b",0.460000,1.01000000,0.0652000000
"Kepler-787 b",0.720000,1.47000000,0.0170000000
"Kepler-1749 b",0.570000,1.38000000,0.0978000000
"HATS-31 b",1.870000,18.38276000,0.0478000000
"Kepler-1412 b",0.899000,0.61000000,0.0439000000
"Kepler-1779 b",0.821000,2.50000000,0.1218000000
"Kepler-391 b",2.879000,2.50000000,0.0830000000
"Kepler-1484 b",0.984000,2.30000000,0.1939000000
"K2-12 b",1.310000,2.72000000,0.0847000000
"Kepler-1001 c",0.850000,1.90000000,0.0850000000
"Kepler-848 b",0.990000,1.44000000,0.0703000000
"Kepler-1015 b",1.344000,2.60000000,0.1339000000
"Kepler-301 d",0.881000,1.96000000,0.1103000000
"Kepler-561 c",0.900000,2.50000000,0.0570000000
"Kepler-545 b",0.965000,2.47000000,0.1124000000
"Kepler-141 b",18.939000,16.16000000,0.0409000000
"Kepler-1316 b",0.848000,2.70000000,0.3793000000
"Kepler-813 b",1.710000,4.23000000,0.1439000000
"Kepler-1902 b",0.530000,1.02000000,0.0389000000
"Kepler-1166 b",1.015000,1.94000000,0.1957000000
"Kepler-397 c",0.757000,6.01000000,0.4756000000
"Kepler-905 b",0.887000,1.47000000,0.0581000000
"Kepler-342 c",1.369000,2.76000000,0.1859000000
"Kepler-353 c",0.539000,1.80000000,0.0665000000
"Kepler-377 c",0.913000,1.58000000,0.1723000000
"Kepler-619 b",0.884000,2.46300000,0.0601400000
"TIC 4672985 b",1.150000,11.50041420,0.3300000000
"Kepler-1245 c",0.909000,1.64000000,0.0372000000
"HATS-53 b",1.101000,15.02006000,0.0475300000
"Kepler-124 c",0.657000,2.20000000,0.1012000000
"Kepler-1154 c",1.022000,1.67000000,0.0837000000
"Kepler-853 b",1.137000,1.25000000,0.0777000000
"Kepler-1142 b",1.839000,2.72000000,0.1343000000
"Kepler-690 b",1.079000,5.56000000,0.0802000000
"Kepler-153 b",0.865000,2.87000000,0.1274000000
"Kepler-1786 b",0.973000,2.63000000,0.3656000000
"Kepler-361 c",1.230000,2.55000000,0.2960000000
"Kepler-1437 b",0.871000,1.32000000,0.0954000000
"Kepler-1478 b",0.835000,1.40000000,0.1681000000
"Kepler-347 c",1.005000,1.75000000,0.1830000000
"WASP-188 b",1.830000,14.81827249,0.0720000000
"TOI-4487 A b",1.634000,14.60530185,0.0544800000
"NGTS-32 b",1.850000,15.91675259,0.0440000000
"Kepler-337 c",1.472000,1.89000000,0.0894000000
"Kepler-1468 c",0.976000,1.07000000,0.0459000000
"Kepler-1957 b",0.772000,0.82000000,0.0299000000
"Kepler-386 b",0.746000,1.26000000,0.0956000000
"Kepler-325 c",0.982000,3.33000000,0.1029000000
"Kepler-273 c",0.900000,1.63000000,0.0760000000
"Kepler-1862 b",0.815000,63.94000000,0.1201000000
"Kepler-1547 b",1.024000,0.82000000,0.0152000000
"Kepler-206 d",1.060000,0.95000000,0.1595000000
"TOI-1064 b",0.726000,2.58700000,0.0615200000
"Kepler-648 b",0.871000,2.85000000,0.1302000000
"Kepler-97 b",0.980000,1.62300000,0.0356300000
"Kepler-281 b",0.840000,2.20000000,0.1150000000
"Kepler-656 b",0.956000,3.69000000,0.0232000000
"K2-83 c",0.547001,2.11000000,0.0760000000
"K2-91 b",0.320670,1.22000000,0.0180000000
"Kepler-227 b",0.990000,2.50000000,0.0850000000
"Kepler-462 c",2.520000,6.30000000,0.8450000000
"Kepler-636 b",0.653000,3.58000000,0.1130000000
